r (A),g(r)_weighted_U-F,g(r)_unweighted_U-F,g(r)_weighted_U-U,g(r)_unweighted_U-U,g(r)_weighted_F-F,g(r)_unweighted_F-F,S_i_U-F,Average_SCL,lambda_BC
2.6121385137477477,0.1489766186466903,0.7821272478951241,0.0,0.0,1.5024060228677754,1.9719079050139554,0.9020013323083949,4.19446,0
2.622070599351351,0.1418768930099635,0.7448536883023085,0.0,0.0,1.505789147528448,1.976348256131088,0.9020013323083949,4.19446,0
2.632002684954955,0.13477716737323642,0.7075801287094912,0.0,0.0,1.5091722721891208,1.980788607248221,0.9020013323083949,4.19446,0
2.6419347705585583,0.12767744173650963,0.6703065691166756,0.0,0.0,1.5125553968497931,1.9852289583653535,0.9020013323083949,4.19446,0
2.651866856162162,0.12109557533492782,0.6357517705083711,0.0,0.0,1.5159385215104657,1.9896693094824864,0.9020013323083949,4.19446,0
2.6617989417657655,0.11691306375243742,0.6137935847002964,0.0,0.0,1.5193216461711383,1.9941096605996191,0.9020013323083949,4.19446,0
2.6717310273693693,0.11273055216994683,0.5918353988922209,0.0,0.0,1.5227047708318109,1.9985500117167518,0.9020013323083949,4.19446,0
2.6816631129729727,0.10854804058745643,0.5698772130841463,0.0,0.0,1.5154095846195035,1.9889750798130985,0.9020013323083949,4.19446,0
2.6915951985765765,0.10436552900496586,0.5479190272760708,0.0,0.0,1.505851510654209,1.9764301077336495,0.9020013323083949,4.19446,0
2.70152728418018,0.10018301742247546,0.5259608414679962,0.0,0.0,1.4962934366889151,1.963885135654201,0.9020013323083949,4.19446,0
2.7114593697837837,0.09600050583998487,0.5040026556599206,0.0,0.0,1.4867353627236206,1.951340163574752,0.9020013323083949,4.19446,0
2.721391455387387,0.09181799425749447,0.482044469851846,0.0,0.0,1.4771772887583265,1.9387951914953037,0.9020013323083949,4.19446,0
2.731323540990991,0.08763548267500389,0.46008628404377044,0.0,0.0,1.467619214793032,1.9262502194158546,0.9020013323083949,4.19446,0
2.7412556265945947,0.0834529710925133,0.4381280982356949,0.0,0.0,1.4580611408277375,1.9137052473364056,0.9020013323083949,4.19446,0
2.751187712198198,0.08087126820054356,0.4245741580528537,0.0,0.0,1.4485030668624435,1.9011602752569572,0.9020013323083949,4.19446,0
2.761119797801802,0.07877312094901061,0.4135588849823057,0.0,0.0,1.438944992897149,1.8886153031775081,0.9020013323083949,4.19446,0
2.771051883405405,0.07667497369747774,0.40254361191175814,0.0,0.0,1.4291627219867633,1.875776072607627,0.9020013323083949,4.19446,0
2.780983969009009,0.07457682644594478,0.39152833884121013,0.0,0.0,1.4190652340297671,1.8625231196640695,0.9020013323083949,4.19446,0
2.7909160546126124,0.07247867919441192,0.38051306577066263,0.0,0.0,1.4089677460727714,1.8492701667205127,0.9020013323083949,4.19446,0
2.800848140216216,0.07038053194287897,0.3694977927001146,0.0,0.0,1.3988702581157753,1.8360172137769553,0.9020013323083949,4.19446,0
2.8107802258198196,0.0682823846913461,0.35848251962956706,0.0,0.0,1.3887727701587798,1.8227642608333985,0.9020013323083949,4.19446,0
2.8207123114234234,0.06618423743981315,0.34746724655901906,0.0,0.0,1.3786752822017836,1.809511307889841,0.9020013323083949,4.19446,0
2.8306443970270267,0.06408609018828029,0.33645197348847156,0.0,0.0,1.3685777942447879,1.7962583549462843,0.9020013323083949,4.19446,0
2.8405764826306306,0.06198794293674733,0.3254367004179235,0.0,0.0,1.3584803062877917,1.7830054020027268,0.9020013323083949,4.19446,0
2.850508568234234,0.05988979568521447,0.314421427347376,0.0,0.0,1.3483828183307962,1.76975244905917,0.9020013323083949,4.19446,0
2.8604406538378377,0.05779164843368151,0.30340615427682793,0.0,0.0,1.3344540343499425,1.7514709200842995,0.9020013323083949,4.19446,0
2.870372739441441,0.05635406769864826,0.29585885541790335,0.0,0.0,1.3179088831111956,1.7297554090834444,0.9020013323083949,4.19446,0
2.880304825045045,0.05583612542742316,0.2931396584939716,0.0,0.0,1.3013637318724482,1.7080398980825884,0.9020013323083949,4.19446,0
2.8902369106486483,0.055318183156198075,0.2904204615700399,0.0,0.0,1.2848185806337014,1.6863243870817333,0.9020013323083949,4.19446,0
2.900168996252252,0.05480024088497297,0.2877012646461081,0.0,0.0,1.268273429394954,1.6646088760808773,0.9020013323083949,4.19446,0
2.910101081855856,0.05428229861374788,0.2849820677221764,0.0,0.0,1.2517282781562067,1.6428933650800213,0.9020013323083949,4.19446,0
2.9200331674594593,0.053764356342522794,0.2822628707982447,0.0,0.0,1.2355904907859538,1.6217125191565644,0.9020013323083949,4.19446,0
2.929965253063063,0.0532464140712977,0.27954367387431295,0.0,0.0,1.2222996586838564,1.6042683020225617,0.9020013323083949,4.19446,0
2.9398973386666665,0.05272847180007262,0.27682447695038126,0.0,0.0,1.2090088265817596,1.5868240848885595,0.9020013323083949,4.19446,0
2.9498294242702703,0.05221052952884753,0.2741052800264495,0.0,0.0,1.195717994479662,1.5693798677545565,0.9020013323083949,4.19446,0
2.9597615098738737,0.05169258725762244,0.2713860831025178,0.0,0.0,1.1824271623775653,1.5519356506205546,0.9020013323083949,4.19446,0
2.9696935954774775,0.051174644986397344,0.2686668861785861,0.0,0.0,1.1691363302754678,1.5344914334865516,0.9020013323083949,4.19446,0
2.979625681081081,0.05065670271517226,0.2659476892546544,0.0,0.0,1.155845498173371,1.5170472163525495,0.9020013323083949,4.19446,0
2.9895577666846846,0.05013876044394717,0.26322849233072265,0.0,0.0,1.1421766111799356,1.4991068021736655,0.9020013323083949,4.19446,0
2.999489852288288,0.04987498066852127,0.2618436485097367,0.0,0.0,1.123329717523298,1.4743702542493287,0.9020013323083949,4.19446,0
3.009421937891892,0.049886599558956864,0.26190464768452354,0.0,0.0,1.1044828238666595,1.4496337063249907,0.9020013323083949,4.19446,0
3.019354023495495,0.049898218449392455,0.2619656468593104,0.0,0.0,1.0856359302100218,1.4248971584006538,0.9020013323083949,4.19446,0
3.029286109099099,0.049909837339828046,0.26202664603409725,0.0,0.0,1.0667890365533834,1.4001606104763158,0.9020013323083949,4.19446,0
3.0392181947027024,0.04992145623026364,0.2620876452088841,0.0,0.0,1.0479421428967457,1.375424062551979,0.9020013323083949,4.19446,0
3.049150280306306,0.04993307512069923,0.26214864438367097,0.0,0.0,1.0310167485625776,1.3532094824883834,0.9020013323083949,4.19446,0
3.0590823659099096,0.04994469401113482,0.26220964355845783,0.0,0.0,1.0178347669981385,1.3359081316850567,0.9020013323083949,4.19446,0
3.0690144515135134,0.04995631290157041,0.2622706427332447,0.0,0.0,1.0046527854336984,1.3186067808817292,0.9020013323083949,4.19446,0
3.0789465371171167,0.049967931792006,0.26233164190803154,0.0,0.0,0.9914708038692591,1.3013054300784026,0.9020013323083949,4.19446,0
3.0888786227207206,0.04997955068244161,0.26239264108281846,0.0,0.0,0.9782888223048191,1.284004079275075,0.9020013323083949,4.19446,0
3.0988107083243244,0.0499911695728772,0.2624536402576053,0.0,0.0,0.9651068407403791,1.2667027284717476,0.9020013323083949,4.19446,0
3.1087427939279277,0.05000278846331279,0.26251463943239217,0.0,0.0,0.9519248591759396,1.2494013776684207,0.9020013323083949,4.19446,0
3.1186748795315316,0.05001440735374838,0.26257563860717903,0.0,0.0,0.9387428776114998,1.2321000268650935,0.9020013323083949,4.19446,0
3.128606965135135,0.05030619650202228,0.264107531635617,0.0,0.0,0.9262664941599275,1.2157247735849048,0.9020013323083949,4.19446,0
3.1385390507387387,0.05083485621234362,0.266882995114804,0.0003298236911967026,0.006926297515130755,0.9141012743246839,1.1997579225511477,0.9020013323083949,4.19446,0
3.148471136342342,0.05136351592266493,0.2696584585939909,0.0003254302942107027,0.0068340361784247575,0.901936054489441,1.1837910715173914,0.9020013323083949,4.19446,0
3.158403221945946,0.051892175632986266,0.2724339220731779,0.0003210368972247026,0.006741774841718755,0.8897708346541973,1.167824220483634,0.9020013323083949,4.19446,0
3.1683353075495493,0.052420835343307576,0.2752093855523648,0.0003166435002387027,0.006649513505012757,0.8776056148189544,1.1518573694498777,0.9020013323083949,4.19446,0
3.178267393153153,0.05294949505362891,0.2779848490315518,0.0003122501032527026,0.006557252168306755,0.8654403949837108,1.1358905184161205,0.9020013323083949,4.19446,0
3.1881994787567565,0.05347815476395022,0.2807603125107387,0.0003078567062667027,0.006464990831600757,0.8532751751484678,1.119923667382364,0.9020013323083949,4.19446,0
3.1981315643603603,0.05400681447427156,0.2835357759899257,0.00030346330928070263,0.006372729494894756,0.8411099553132242,1.1039568163486069,0.9020013323083949,4.19446,0
3.2080636499639636,0.05453547418459287,0.2863112394691126,0.00029906991229470273,0.006280468158188758,0.8300599438204309,1.0894536762643157,0.9020013323083949,4.19446,0
3.2179957355675675,0.0550641338949142,0.2890867029482996,0.0002946765153087026,0.006188206821482756,0.8203156977630081,1.0766643533139482,0.9020013323083949,4.19446,0
3.227927821171171,0.055592793605235516,0.29186216642748647,0.0002902831183227027,0.006095945484776758,0.8105714517055855,1.063875030363581,0.9020013323083949,4.19446,0
3.2378599067747746,0.056121453315556846,0.29463762990667347,0.00040022916216490265,0.008404812405462956,0.8008272056481626,1.0510857074132134,0.9020013323083949,4.19446,0
3.247791992378378,0.05665011302587815,0.2974130933858603,0.0005154159795949956,0.010823735571494908,0.79108295959074,1.0382963844628463,0.9020013323083949,4.19446,0
3.257724077981982,0.057371697406592544,0.3012014113846109,0.0006306027970250937,0.013242658737526967,0.7813387135333172,1.0255070615124788,0.9020013323083949,4.19446,0
3.267656163585585,0.058219876717555755,0.30565435276716774,0.0007457896144551866,0.01566158190355892,0.7715944674758947,1.0127177385621118,0.9020013323083949,4.19446,0
3.277588249189189,0.05906805602851901,0.3101072941497248,0.0008609764318852849,0.018080505069590982,0.7618502214184716,0.9999284156117441,0.9020013323083949,4.19446,0
3.287520334792793,0.05991623533948227,0.3145602355322819,0.000976163249315383,0.020499428235623042,0.7521059753610487,0.9871390926613764,0.9020013323083949,4.19446,0
3.297452420396396,0.06076441465044548,0.31901317691483877,0.001091350066745476,0.022918351401654994,0.7429613562287716,0.9751367800502627,0.9020013323083949,4.19446,0
3.307384506,0.06161259396140873,0.32346611829739585,0.001206536884175574,0.025337274567687054,0.7341551578498785,0.9635786446779656,0.9020013323083949,4.19446,0
3.3173165916036034,0.06246077327237194,0.3279190596799527,0.001321723701605667,0.027756197733719006,0.7253489594709859,0.9520205093056691,0.9020013323083949,4.19446,0
3.327248677207207,0.0633089525833352,0.3323720010625098,0.001436910519035765,0.030175120899751065,0.7165427610920929,0.940462373933372,0.9020013323083949,4.19446,0
3.3371807628108106,0.06415713189429842,0.3368249424450667,0.001552097336465858,0.03259404406578302,0.7077365627132003,0.9289042385610754,0.9020013323083949,4.19446,0
3.3471128484144144,0.06500531120526168,0.3412778838276238,0.0016672841538959559,0.03501296723181507,0.6989303643343072,0.9173461031887783,0.9020013323083949,4.19446,0
3.3570449340180177,0.06585349051622488,0.34573082521018067,0.0017824709713260489,0.03743189039784703,0.6901241659554146,0.9057879678164817,0.9020013323083949,4.19446,0
3.3669770196216215,0.06670166982718814,0.35018376659273776,0.0018976577887561473,0.039850813563879095,0.6813179675765216,0.8942298324441846,0.9020013323083949,4.19446,0
3.376909105225225,0.06754984913815135,0.3546367079752946,0.00201284460618624,0.04226973672991104,0.672511769197629,0.8826716970718881,0.9020013323083949,4.19446,0
3.3868411908288287,0.06867261822447324,0.3605312456784845,0.002128031423616338,0.0446886598959431,0.6637055708187359,0.871113561699591,0.9020013323083949,4.19446,0
3.396773276432432,0.0699332682931214,0.36714965853888737,0.002243218241046431,0.04710758306197506,0.6567272641848328,0.8619545342425932,0.9020013323083949,4.19446,0
3.406705362036036,0.07119391836176961,0.37376807139929047,0.002358405058476529,0.04952650622800711,0.6506779435594454,0.8540148009217722,0.9020013323083949,4.19446,0
3.4166374476396393,0.07245456843041778,0.38038648425969335,0.0024735918759066222,0.05194542939403907,0.6446286229340583,0.8460750676009515,0.9020013323083949,4.19446,0
3.426569533243243,0.07371521849906598,0.38700489712009645,0.0025887786933367204,0.05436435256007113,0.6385793023086709,0.8381353342801305,0.9020013323083949,4.19446,0
3.4365016188468465,0.07497586856771415,0.3936233099804993,0.002703965510766813,0.056783275726103075,0.6325299816832838,0.83019560095931,0.9020013323083949,4.19446,0
3.4464337044504503,0.07623651863636237,0.4002417228409024,0.002819152328196911,0.05920219889213514,0.6264806610578963,0.822255867638489,0.9020013323083949,4.19446,0
3.456365790054054,0.07749716870501058,0.4068601357013056,0.002934339145627009,0.061621122058167194,0.6204313404325089,0.814316134317668,0.9020013323083949,4.19446,0
3.4662978756576575,0.07875781877365874,0.4134785485617084,0.0033811093862650007,0.07100329711156501,0.6143820198071218,0.8063764009968474,0.9020013323083949,4.19446,0
3.4762299612612613,0.08001846884230696,0.42009696142211156,0.004263144161022486,0.08952602738147221,0.6083326991817344,0.7984366676760264,0.9020013323083949,4.19446,0
3.4861620468648646,0.08127911891095511,0.4267153742825144,0.005145178935779932,0.10804875765137859,0.6022833785563472,0.7904969343552057,0.9020013323083949,4.19446,0
3.4960941324684685,0.08253976897960334,0.43333378714291754,0.006027213710537416,0.12657148792128575,0.5962340579309597,0.7825572010343848,0.9020013323083949,4.19446,0
3.506026218072072,0.08380041904825149,0.43995220000332036,0.006909248485294864,0.14509421819119214,0.5901847373055726,0.7746174677135641,0.9020013323083949,4.19446,0
3.5159583036756756,0.08525935103213822,0.4476115929187257,0.007791283260052349,0.16361694846109934,0.5841354166801852,0.7666777343927431,0.9020013323083949,4.19446,0
3.525890389279279,0.08679250010717676,0.45566062556267806,0.008673318034809795,0.1821396787310057,0.578086096054798,0.7587380010719225,0.9020013323083949,4.19446,0
3.535822474882883,0.08832564918221537,0.46370965820663074,0.00955535280956728,0.2006624090009129,0.5754599000303207,0.7552911187897959,0.9020013323083949,4.19446,0
3.545754560486486,0.08985879825725392,0.4717586908505831,0.010437387584324725,0.21918513927081926,0.5744486466667681,0.7539638487501331,0.9020013323083949,4.19446,0
3.55568664609009,0.09139194733229253,0.47980772349453576,0.011319422359082211,0.23770786954072645,0.5734373933032154,0.7526365787104703,0.9020013323083949,4.19446,0
3.5656187316936934,0.09292509640733107,0.4878567561384881,0.012201457133839659,0.25623059981063284,0.5724261399396628,0.7513093086708075,0.9020013323083949,4.19446,0
3.575550817297297,0.09445824548236968,0.49590578878244085,0.013083491908597145,0.27475333008054004,0.5714148865761102,0.7499820386311447,0.9020013323083949,4.19446,0
3.5854829029009005,0.09599139455740821,0.5039548214263931,0.013965526683354589,0.2932760603504464,0.5704036332125576,0.7486547685914818,0.9020013323083949,4.19446,0
3.5954149885045044,0.09752454363244682,0.5120038540703459,0.015800473941562334,0.331809952772809,0.5693923798490049,0.747327498551819,0.9020013323083949,4.19446,0
3.6053470741081077,0.09905769270748536,0.5200528867142982,0.017706790845143403,0.3718426077480115,0.5683811264854524,0.7460002285121562,0.9020013323083949,4.19446,0
3.6152791597117115,0.10059084178252398,0.5281019193582509,0.01961310774872456,0.4118752627232158,0.5673698731218997,0.7446729584724934,0.9020013323083949,4.19446,0
3.625211245315315,0.1021239908575625,0.5361509520022032,0.021519424652305632,0.4519079176984183,0.566358619758347,0.7433456884328306,0.9020013323083949,4.19446,0
3.6351433309189187,0.10365713993260113,0.5441999846461559,0.023520750782760586,0.4939357664379723,0.5653473663947944,0.7420184183931677,0.9020013323083949,4.19446,0
3.6450754165225225,0.10519028900763974,0.5522490172901087,0.026307204762001102,0.5524513000020231,0.5643361130312418,0.7406911483535049,0.9020013323083949,4.19446,0
3.655007502126126,0.1069226820038828,0.5613440805203848,0.029093658741241493,0.6109668335660714,0.5633248596676892,0.7393638783138421,0.9020013323083949,4.19446,0
3.6649395877297297,0.10888776438542,0.571660763023455,0.031856081178034554,0.6689777047387256,0.5623136063041365,0.7380366082741793,0.9020013323083949,4.19446,0
3.674871673333333,0.11085284676695713,0.581977445526525,0.0345687403179192,0.7259435466763032,0.561302352940584,0.7367093382345165,0.9020013323083949,4.19446,0
3.684803758936937,0.11281792914849435,0.5922941280295954,0.03728139945780397,0.7829093886138834,0.5602910995770313,0.7353820681948536,0.9020013323083949,4.19446,0
3.6947358445405403,0.11478301153003145,0.6026108105326652,0.03992908579012457,0.8385108015926162,0.5592798462134787,0.7340547981551908,0.9020013323083949,4.19446,0
3.704667930144144,0.11674809391156868,0.6129274930357356,0.04250139004469393,0.8925291909385725,0.5583962084518964,0.7328950235931141,0.9020013323083949,4.19446,0
3.7146000157477475,0.11871317629310581,0.6232441755388055,0.04507369429926316,0.9465475802845265,0.5584208263219368,0.7329273345475421,0.9020013323083949,4.19446,0
3.7245321013513513,0.120678258674643,0.6335608580418758,0.04764599855383251,1.0005659696304827,0.5584454441919773,0.7329596455019702,0.9020013323083949,4.19446,0
3.7344641869549546,0.12264334105618013,0.6438775405449457,0.05021830280840175,1.0545843589764368,0.5584700620620177,0.7329919564563983,0.9020013323083949,4.19446,0
3.7443962725585584,0.12460842343771734,0.6541942230480161,0.052824072438848346,1.1093055212158154,0.558494679932058,0.7330242674108263,0.9020013323083949,4.19446,0
3.754328358162162,0.12657350581925444,0.6645109055510859,0.05556052966981486,1.1667711230661122,0.5585192978020985,0.7330565783652543,0.9020013323083949,4.19446,0
3.7642604437657656,0.12853858820079167,0.6748275880541563,0.05829698690078151,1.2242367249164117,0.5585439156721389,0.7330888893196823,0.9020013323083949,4.19446,0
3.774192529369369,0.13050367058232878,0.6851442705572262,0.06103344413174802,1.2817023267667085,0.5585685335421794,0.7331212002741104,0.9020013323083949,4.19446,0
3.784124614972973,0.13252047358078384,0.6957324862991152,0.0636617823704802,1.3368974297800842,0.5585931514122198,0.7331535112285384,0.9020013323083949,4.19446,0
3.794056700576576,0.1346822432130665,0.7070817768685991,0.06515843324225506,1.3683270980873565,0.5586177692822601,0.7331858221829665,0.9020013323083949,4.19446,0
3.80398878618018,0.13684401284534922,0.7184310674380835,0.06665508411403001,1.3997567663946304,0.5586423871523005,0.7332181331373945,0.9020013323083949,4.19446,0
3.8139208717837834,0.13900578247763187,0.7297803580075674,0.06815173498580489,1.4311864347019028,0.5597658802621882,0.734692717844122,0.9020013323083949,4.19446,0
3.823852957387387,0.1411675521099146,0.7411296485770517,0.06964838585757982,1.4626161030091764,0.5629964045360419,0.7389327809535551,0.9020013323083949,4.19446,0
3.833785042990991,0.14332932174219734,0.7524789391465361,0.07114503672935478,1.4940457713164503,0.5662269288098958,0.7431728440629882,0.9020013323083949,4.19446,0
3.8437171285945944,0.14549109137448,0.7638282297160199,0.07264168760112964,1.5254754396237227,0.5694574530837493,0.747412907172421,0.9020013323083949,4.19446,0
3.853649214198198,0.1476528610067627,0.7751775202855042,0.07413833847290459,1.5569051079309966,0.5726879773576031,0.7516529702818542,0.9020013323083949,4.19446,0
3.8635812998018015,0.149785583314798,0.7863743124026895,0.07538017572221306,1.5829836901664742,0.5759185016314567,0.755893033391287,0.9020013323083949,4.19446,0
3.8735133854054054,0.151881631919464,0.797378567577186,0.07630029799615148,1.6023062579191811,0.5791490259053105,0.76013309650072,0.9020013323083949,4.19446,0
3.8834454710090087,0.1539776805241299,0.808382822751682,0.07722042027008987,1.6216288256718874,0.5823795501791641,0.764373159610153,0.9020013323083949,4.19446,0
3.8933775566126125,0.1560737291287959,0.8193870779261786,0.07814054254402829,1.6409513934245943,0.5856100744530178,0.768613222719586,0.9020013323083949,4.19446,0
3.903309642216216,0.15816977773346183,0.8303913331006746,0.07906066481796668,1.6602739611773003,0.5888405987268716,0.7728532858290189,0.9020013323083949,4.19446,0
3.9132417278198197,0.16026582633812783,0.8413955882751711,0.0799807870919051,1.6795965289300074,0.5920711230007253,0.7770933489384519,0.9020013323083949,4.19446,0
3.923173813423423,0.16236187494279372,0.8523998434496671,0.08090090936584349,1.6989190966827135,0.5953016472745789,0.7813334120478849,0.9020013323083949,4.19446,0
3.933105899027027,0.16445792354745975,0.8634040986241637,0.08182103163978192,1.7182416644354204,0.6017570270470799,0.7898060979992925,0.9020013323083949,4.19446,0
3.9430379846306303,0.16655397215212567,0.8744083537986598,0.0827411539137203,1.7375642321881264,0.6100864180181242,0.8007384236487881,0.9020013323083949,4.19446,0
3.952970070234234,0.16865002075679164,0.8854126089731562,0.08366127618765873,1.7568867999408335,0.6184158089891689,0.8116707492982842,0.9020013323083949,4.19446,0
3.9629021558378374,0.1707460693614576,0.8964168641476523,0.08458139846159711,1.7762093676935395,0.6267451999602132,0.8226030749477798,0.9020013323083949,4.19446,0
3.9728342414414413,0.1728421179661236,0.9074211193221489,0.08550152073553555,1.7955319354462465,0.6350745909312578,0.8335354005972759,0.9020013323083949,4.19446,0
3.9827663270450446,0.17493816657078948,0.9184253744966449,0.08647719285416446,1.8160210499374536,0.6434039819023021,0.8444677262467716,0.9020013323083949,4.19446,0
3.9926984126486484,0.17703881536492877,0.9294537806658761,0.08800113750026219,1.848023887505506,0.6517333728733469,0.8554000518962678,0.9020013323083949,4.19446,0
4.002630498252252,0.17914399309410164,0.9405059637440337,0.08952508214635985,1.880026725073557,0.6600627638443911,0.8663323775457634,0.9020013323083949,4.19446,0
4.012562583855856,0.1812491708232747,0.9515581468221923,0.09104902679245765,1.9120295626416106,0.6683921548154361,0.87726470319526,0.9020013323083949,4.19446,0
4.022494669459459,0.18335434855244762,0.96261032990035,0.09257297143855531,1.9440324002096616,0.6767215457864805,0.8881970288447556,0.9020013323083949,4.19446,0
4.032426755063063,0.1854595262816205,0.9736625129785076,0.09409691608465297,1.9760352377777124,0.6860815350080426,0.900482014698056,0.9020013323083949,4.19446,0
4.042358840666666,0.18756470401079336,0.9847146960566653,0.09562086073075063,2.0080380753457634,0.6965978472347079,0.9142846744955541,0.9020013323083949,4.19446,0
4.05229092627027,0.18966988173996643,0.9957668791348239,0.09714480537684844,2.0400409129138173,0.7071141594613739,0.9280873342930533,0.9020013323083949,4.19446,0
4.062223011873874,0.19177505946913934,1.0068190622129816,0.09897454986899579,2.0784655472489115,0.717468738446474,0.9416777192109971,0.9020013323083949,4.19446,0
4.072155097477477,0.1938802371983122,1.0178712452911391,0.10118296284497168,2.1248422197444055,0.7250286929891092,0.9516001595482059,0.9020013323083949,4.19446,0
4.0820871830810805,0.19598541492748509,1.0289234283692967,0.10339137582094761,2.1712188922399,0.7325886475317444,0.9615225998854146,0.9020013323083949,4.19446,0
4.092019268684685,0.19809059265665815,1.0399756114474554,0.10559978879692372,2.217595564735398,0.7401486020743804,0.9714450402226242,0.9020013323083949,4.19446,0
4.101951354288288,0.20019577038583103,1.051027794525613,0.10780820177289963,2.263972237230892,0.7477085566170155,0.9813674805598329,0.9020013323083949,4.19446,0
4.1118834398918915,0.2023009481150039,1.0620799776037706,0.11003236345780955,2.3106796326140007,0.7543852646103041,0.9901306598010242,0.9020013323083949,4.19446,0
4.121815525495495,0.20427434252121715,1.07244029823639,0.11234309371021402,2.3592049679144944,0.7578961844038918,0.994738742030108,0.9020013323083949,4.19446,0
4.131747611099099,0.20614661589270405,1.0822697334366964,0.11465382396261867,2.407730303214992,0.7614071041974798,0.9993468242591923,0.9020013323083949,4.19446,0
4.1416796967027025,0.20801888926419082,1.0920991686370018,0.11696455421502314,2.456255638515486,0.7649180239910676,1.0039549064882762,0.9020013323083949,4.19446,0
4.151611782306306,0.20989116263567761,1.1019286038373075,0.11927528446742759,2.5047809738159796,0.7684289437846552,1.00856298871736,0.9020013323083949,4.19446,0
4.161543867909909,0.21176343600716435,1.111758039037613,0.12158601471983206,2.5533063091164734,0.771939863578243,1.0131710709464439,0.9020013323083949,4.19446,0
4.1714759535135135,0.21363570937865128,1.1215874742379193,0.12311664834385293,2.5854496152209117,0.7754507833718308,1.017779153175528,0.9020013323083949,4.19446,0
4.181408039117117,0.21550798275013802,1.1314169094382247,0.12452141747981306,2.6149497670760744,0.7789617031654186,1.022387235404612,0.9020013323083949,4.19446,0
4.19134012472072,0.2173802561216248,1.1412463446385301,0.12592618661577318,2.644449918931237,0.7824726229590062,1.0269953176336957,0.9020013323083949,4.19446,0
4.2012722103243245,0.2192525294931117,1.1510757798388365,0.12733095575173342,2.673950070786402,0.7859835427525941,1.0316033998627798,0.9020013323083949,4.19446,0
4.211204295927928,0.22112480286459849,1.1609052150391421,0.12873572488769355,2.703450222641565,0.7894944625461818,1.0362114820918638,0.9020013323083949,4.19446,0
4.221136381531531,0.22299707623608525,1.1707346502394476,0.13014049402365369,2.7329503744967276,0.7930053823397696,1.0408195643209477,0.9020013323083949,4.19446,0
4.231068467135135,0.224869349607572,1.180564085439753,0.1315452631596138,2.76245052635189,0.7965163021333572,1.0454276465500314,0.9020013323083949,4.19446,0
4.241000552738739,0.2267416229790589,1.1903935206400593,0.13295003229557406,2.7919506782070553,0.8000272219269451,1.0500357287791156,0.9020013323083949,4.19446,0
4.250932638342342,0.22861389635054566,1.2002229558403648,0.13435480143153417,2.8214508300622176,0.803538141720533,1.0546438110081995,0.9020013323083949,4.19446,0
4.260864723945946,0.2302992313422274,1.209070964546694,0.1357595705674943,2.8509509819173804,0.8070490615141207,1.0592518932372834,0.9020013323083949,4.19446,0
4.270796809549549,0.2318697904535842,1.217316399881317,0.13716433970345443,2.880451133772543,0.8083242445264265,1.0609255709409349,0.9020013323083949,4.19446,0
4.280728895153153,0.23344034956494109,1.2255618352159408,0.13839213420545016,2.9062348183144535,0.809138228937838,1.0619939254809125,0.9020013323083949,4.19446,0
4.290660980756757,0.23501090867629781,1.2338072705505636,0.1375539893067384,2.8886337754415066,0.8099522133492496,1.0630622800208902,0.9020013323083949,4.19446,0
4.30059306636036,0.2365814677876546,1.2420527058851867,0.13671584440802664,2.8710327325685596,0.8107661977606612,1.0641306345608679,0.9020013323083949,4.19446,0
4.310525151963963,0.23815202689901133,1.2502981412198095,0.1358776995093149,2.8534316896956127,0.8115801821720726,1.0651989891008453,0.9020013323083949,4.19446,0
4.320457237567568,0.23972258601036822,1.2585435765544333,0.13503955461060305,2.8358306468226644,0.8123941665834842,1.066267343640823,0.9020013323083949,4.19446,0
4.330389323171171,0.24129314512172495,1.2667890118890561,0.1342014097118913,2.8182296039497174,0.8103568626833646,1.0635933822719161,0.9020013323083949,4.19446,0
4.340321408774774,0.24286370423308173,1.2750344472236792,0.13336326481317953,2.8006285610767705,0.8068230657746386,1.0589552738292132,0.9020013323083949,4.19446,0
4.350253494378378,0.24443426334443846,1.283279882558302,0.13252511991446778,2.7830275182038235,0.8032892688659127,1.0543171653865104,0.9020013323083949,4.19446,0
4.360185579981982,0.24600482245579539,1.2915253178929258,0.13168697501575594,2.765426475330875,0.7997554719571862,1.049679056943807,0.9020013323083949,4.19446,0
4.370117665585585,0.24757538156715214,1.2997707532275489,0.13069346707370333,2.7445628085477702,0.7962216750484604,1.0450409485011043,0.012965264802162134,4.19446,0
4.380049751189189,0.248516138406313,1.3047097266331433,0.1286190803179727,2.701000686677427,0.7926878781397343,1.0404028400584013,0.012965264802162134,4.19446,0
4.389981836792793,0.2491735074176232,1.3081609139425219,0.12654469356224188,2.6574385648070797,0.789154081231008,1.0357647316156982,0.012965264802162134,4.19446,0
4.399913922396396,0.2498308764289333,1.3116121012519,0.12447030680651125,2.6138764429367365,0.7856202843222821,1.0311266231729954,0.012965264802162134,4.19446,0
4.409846008,0.25048824544024345,1.3150632885612783,0.12239592005078062,2.5703143210663932,0.7820864874135561,1.0264885147302925,0.012965264802162134,4.19446,0
4.419778093603603,0.25114561445155364,1.3185144758706566,0.11965900388541181,2.5128390815936483,0.7792170259459226,1.0227223465540234,0.012965264802162134,4.19446,0
4.429710179207207,0.2518029834628638,1.321965663180035,0.1164283944271114,2.4449962829693397,0.7777529934918184,1.0208008039580116,0.012965264802162134,4.19446,0
